id,titlu,an,n_chirilic_chars,pct_chirilic,prob_cls1_orig,prob_cls1_ablated,delta_prob_cls1,pred_orig,pred_ablated,flip
vrd_0321,"Potrivit dreptului internațional, Ucraina e a Rusiei",2023,0,0.0,0.676090657711029,0.676090657711029,0.0,1,1,0
vrd_0460,Pământul Ucrainei a fost vândut corporațiilor străine,2024,0,0.0,0.004601496737450361,0.004601496737450361,0.0,0,0,0
vrd_0348,Zelenski repetă greșelile lui Hitler,2024,0,0.0,0.001677101943641901,0.001677101943641901,0.0,0,0,0
vrd_0105,"PROPAGANDĂ DE RĂZBOI: Rusia a ucis cu o singură rachetă cel puțin 15 generali ucraineni la Vinița, oprind contraofensiva din Donbass",2022,0,0.0,0.0025608460418879986,0.0025608460418879986,0.0,0,0,0
vrd_0112,PROPAGANDĂ DE RĂZBOI: Nivelul infracționalității din Ucraina a crescut de trei ori în urma înarmării civililor,2022,0,0.0,0.002429157728329301,0.002429157728329301,0.0,0,0,0
vrd_0448,Volodimir Zelenski este un lider terorist care își ucide cetățenii,2024,0,0.0,0.002600465202704072,0.002600465202704072,0.0,0,0,0
vrd_0082,Dodon a fost reținut la ordinul serviciilor secrete din România,2022,0,0.0,0.6404387950897217,0.6404387950897217,0.0,1,1,0
vrd_0316,NATO distruge Delta Dunării,2023,0,0.0,0.6765640377998352,0.6765640377998352,0.0,1,1,0
vrd_0402,Armata ucraineană este finanțată de Occident pentru a ataca Belarusul și Transnistria,2024,0,0.0,0.013051089830696583,0.013051089830696583,0.0,0,0,0
vrd_0249,UE vrea să împingă Moldova spre o confruntare cu Rusia,2023,0,0.0,0.0026264560874551535,0.0026264560874551535,0.0,0,0,0
vrd_0281,Emigrarea de azi din Moldova este similară deportărilor staliniste,2023,0,0.0,0.6795334219932556,0.6795334219932556,0.0,1,1,0
vrd_0319,"Ucraina, invadată pentru a opri o invazie NATO",2023,0,0.0,0.006880038883537054,0.006880038883537054,0.0,0,0,0
vrd_0127,"PROPAGANDĂ DE RĂZBOI: Locuitorii regiunii Zaporojie așteaptă eliberarea orașelor Micolaev, Harkov și Odessa de naziștii ucraineni",2022,0,0.0,0.002519073197618127,0.002519073197618127,0.0,0,0,0
vrd_0263,Maia Sandu a instaurat un regim dictatorial similar cu cel al lui Plahotniuc,2023,0,0.0,0.6763412952423096,0.6763412952423096,0.0,1,1,0
vrd_0079,Presa occidentală minte despre războiul din Ucraina,2022,0,0.0,0.673562228679657,0.673562228679657,0.0,1,1,0
vrd_0102,România va fi invadată de africani și asiatici veniți din Ucraina,2022,0,0.0,0.013835577294230461,0.013835577294230461,0.0,0,0,0
vrd_0038,"PROPAGANDĂ DE RĂZBOI: Ucraina se pregătea să atace Belarusul, iar Rusia a dejucat acest scenariu",2022,0,0.0,0.01689617708325386,0.01689617708325386,0.0,0,0,0
vrd_0462,Rușii salvează memoria istorică a ucrainenilor,2024,0,0.0,0.670158863067627,0.670158863067627,0.0,1,1,0
vrd_0459,UE pregătește România și Republica Moldova de război,2024,0,0.0,0.003468993818387389,0.003468993818387389,0.0,0,0,0
vrd_0085,PROPAGANDĂ DE RĂZBOI: Copiii din Donbass erau vânduți pentru organe sub coordonarea Crucii Roșii,2022,0,0.0,0.002067738678306341,0.002067738678306341,0.0,0,0,0
vrd_0092,PROPAGANDĂ DE RĂZBOI: Voluntarii din Zaporojie se înscriu într-un batalion care va apăra regiunea de armata ucraineană,2022,0,0.0,0.0031062013003975153,0.0031062013003975153,0.0,0,0,0
vrd_0090,PROPAGANDĂ DE RĂZBOI: Secretarul general al NATO propune Kievului să cedeze Rusiei anumite teritorii în numele păcii,2022,0,0.0,0.0018477396806702018,0.0018477396806702018,0.0,0,0,0
vrd_0471,Occidentul a forțat Rusia să invadeze Ucraina,2025,0,0.0,0.0029139425605535507,0.0029139425605535507,0.0,0,0,0
vrd_0450,R. Moldova este gata să introducă regim de vize pentru ruși,2024,0,0.0,0.00831331592053175,0.00831331592053175,0.0,0,0,0
vrd_0658,SUA bagă România în război cu Iranul,2026,0,0.0,0.67509526014328,0.67509526014328,0.0,1,1,0
vrd_0418,Rusia bombardează doar infrastructura militară a Ucrainei,2024,0,0.0,0.0021125939674675465,0.0021125939674675465,0.0,0,0,0
vrd_0114,PROPAGANDĂ DE RĂZBOI: Statele UE îi vor cere Ucrainei să cedeze în fața Rusiei,2022,0,0.0,0.002537741092965007,0.002537741092965007,0.0,0,0,0
vrd_0623,Denunțarea unor acorduri CSI va băga Moldova în izolare internațională,2025,0,0.0,0.001816338743083179,0.001816338743083179,0.0,0,0,0
vrd_0070,Moldova renunță la neutralitate și se înarmează pentru război cu Rusia,2022,0,0.0,0.6792661547660828,0.6792661547660828,0.0,1,1,0
vrd_0295,Populația Ucrainei a scăzut din cauza NATO și UE,2023,0,0.0,0.006837932858616114,0.006837932858616114,0.0,0,0,0
vrd_0252,Andrzej Duda spune că Rusia va câștiga războiul,2023,0,0.0,0.00189389253500849,0.00189389253500849,0.0,0,0,0
vrd_0237,Moldova acceptă atacarea Transnistriei pentru ca Ucraina să ia muniția rusă de acolo,2023,0,0.0,0.004757985007017851,0.004757985007017851,0.0,0,0,0
vrd_0158,PROPAGANDĂ DE RĂZBOI: Israelul nu va livra armament Ucrainei pentru ca acesta să nu fie furat sau vândut Iranului,2022,0,0.0,0.0022049134131520987,0.0022049134131520987,0.0,0,0,0
vrd_0387,Occidentul respinge planul de pace al Moscovei pentru a distruge Rusia,2024,0,0.0,0.009477302432060242,0.009477302432060242,0.0,0,0,0
vrd_0128,Autoritățile de la Chișinău amenință autonomia Găgăuziei,2022,0,0.0,0.6764154434204102,0.6764154434204102,0.0,1,1,0
vrd_0264,"Planul de pace al Rusiei, tot mai susținut în UE",2023,0,0.0,0.0027053244411945343,0.0027053244411945343,0.0,0,0,0
vrd_0013,"NATO trimite trupe în Estul Europei, deși niciun stat-membru nu e amenințat",2022,0,0.0,0.01259555947035551,0.01259555947035551,0.0,0,0,0
vrd_0463,Ucraina trebuie să plătească cu sânge aderarea la NATO,2024,0,0.0,0.006564708426594734,0.006564708426594734,0.0,0,0,0
vrd_0269,Interpol îi va da în căutare pe ucrainenii care au fugit de mobilizare,2023,0,0.0,0.003230143804103136,0.003230143804103136,0.0,0,0,0
vrd_0607,Occidentul i-a cerut lui Zelenski să zboare la Moscova și să accepte pacea,2025,0,0.0,0.0022857184521853924,0.0022857184521853924,0.0,0,0,0
vrd_0403,"Zelenski e vinovat pentru distrugerea economiei Ucrainei, nu armata rusă agresoare",2024,0,0.0,0.005736692808568478,0.005736692808568478,0.0,0,0,0
vrd_0571,Kievul nazist întinează memoria eliberatorilor sovietici ai Ucrainei,2025,0,0.0,0.0039468142203986645,0.0039468142203986645,0.0,0,0,0
vrd_0474,Ucraina adoptă un model educațional impus de naziști,2025,0,0.0,0.6741704344749451,0.6741704344749451,0.0,1,1,0
vrd_0157,Oculta mondială va aduce omenirea sub control impunând monede digitale și identitatea digitală,2022,0,0.0,0.6293869018554688,0.6293869018554688,0.0,1,1,0
vrd_0515,Maia Sandu a dispus arestarea guvernatoarei Găgăuziei,2025,0,0.0,0.6650382876396179,0.6650382876396179,0.0,1,1,0
vrd_0553,România va suporta costurile aprovizionării cu gaze a Ucrainei,2025,0,0.0,0.6099947690963745,0.6099947690963745,0.0,1,1,0
vrd_0191,Zelenski a recunoscut că tancurile occidentale nu vor schimba situația de pe front,2023,0,0.0,0.017957676202058792,0.017957676202058792,0.0,0,0,0
vrd_0011,Moldova renunță la neutralitate și îi cedează NATO controlul asupra forțelor sale armate,2022,0,0.0,0.6754394173622131,0.6754394173622131,0.0,1,1,0
vrd_0371,Ucraina ar putea ataca Republica Moldova,2024,0,0.0,0.0037334663793444633,0.0037334663793444633,0.0,0,0,0
vrd_0343,SUA vor suferi o înfrângere strategică în Ucraina,2024,0,0.0,0.0033794569317251444,0.0033794569317251444,0.0,0,0,0
vrd_0272,UE îi permite Ucrainei să încalce drepturile rusofonilor,2023,0,0.0,0.002247857628390193,0.002247857628390193,0.0,0,0,0
vrd_0386,"Ucrainenii, trimiși la moarte la comanda Occidentului",2024,0,0.0,0.0027386730071157217,0.0027386730071157217,0.0,0,0,0
vrd_0154,PROPAGANDĂ DE RĂZBOI: Diplomații străini se retrag din Kiev de frica ofensivei ruse,2022,0,0.0,0.0016887463862076402,0.0016887463862076402,0.0,0,0,0
vrd_0539,Rusia refuză armistițiul pentru că Occidentul a înșelat-o în trecut,2025,0,0.0,0.001845106016844511,0.001845106016844511,0.0,0,0,0
vrd_0454,"Zelenski, agent MI6 care lucrează pentru distrugerea UE",2024,0,0.0,0.6097855567932129,0.6097855567932129,0.0,1,1,0
vrd_0545,Zelenski va declanșa Al Treilea Război Mondial,2025,0,0.0,0.003234551288187504,0.003234551288187504,0.0,0,0,0
vrd_0240,Copiii ucraineni sunt vânduți în Occident,2023,0,0.0,0.00790678896009922,0.00790678896009922,0.0,0,0,0
vrd_0242,Războiul din Ucraina este în interesul lui Zelenski,2023,0,0.0,0.6734969019889832,0.6734969019889832,0.0,1,1,0
vrd_0226,Republica Moldova pregătește un milion de rezerviști pentru a ataca Transnistria,2023,0,0.0,0.6741993427276611,0.6741993427276611,0.0,1,1,0
vrd_0087,PROPAGANDĂ DE RĂZBOI: Statele Unite studiază armamentul rusesc capturat în Ucraina pentru a-i copia tehnologia ultramodernă,2022,0,0.0,0.0016493832226842642,0.0016493832226842642,0.0,0,0,0
vrd_0161,PROPAGANDĂ DE RĂZBOI: Armata ucraineană le dă bani celor care își păcălesc prietenii să se înroleze,2022,0,0.0,0.006495090201497078,0.006495090201497078,0.0,0,0,0
vrd_0569,Occidentul sprijină protestele anti-corupție din Ucraina ca să scape de Zelenski,2025,0,0.0,0.00439313892275095,0.00439313892275095,0.0,0,0,0
vrd_0144,Carta ONU îi permite Rusiei să atace Ucraina pentru a combate nazismul,2022,0,0.0,0.5671008825302124,0.5671008825302124,0.0,1,1,0
vrd_0422,Occidentul vrea să distrugă Ucraina și Biserica ortodoxă,2024,0,0.0,0.002869386924430728,0.002869386924430728,0.0,0,0,0
vrd_0521,UE și Marea Britanie finanțează terorismul ucrainean,2025,0,0.0,0.0024768051225692034,0.0024768051225692034,0.0,0,0,0
vrd_0518,Kievul nu-și mai controlează armata,2025,0,0.0,0.0021825830917805433,0.0021825830917805433,0.0,0,0,0
vrd_0361,Occidentul vrea să cedeze teritorii ucrainene Rusiei,2024,0,0.0,0.013595513999462128,0.013595513999462128,0.0,0,0,0
vrd_0400,Zeci de crime de război au fost comise de mercenarii francezi și militarii ucraineni în regiunea Harkov,2024,0,0.0,0.006109924986958504,0.006109924986958504,0.0,0,0,0
vrd_0000,"NATO are o bază militară la Odessa, pe pământul istoric al Rusiei",2022,0,0.0,0.00206934311427176,0.00206934311427176,0.0,0,0,0
vrd_0374,Zelenski nu mai are legitimitate și guvernarea sa e ilegală,2024,0,0.0,0.002615503268316388,0.002615503268316388,0.0,0,0,0
vrd_0489,"Rusia, forțată să invadeze Ucraina",2025,0,0.0,0.002568438183516264,0.002568438183516264,0.0,0,0,0
vrd_0062,"PROPAGANDĂ DE RĂZBOI: Sudul Ucrainei, eliberat de naționaliști, vrea să fie alipit la Rusia",2022,0,0.0,0.002132647205144167,0.002132647205144167,0.0,0,0,0
vrd_0651,Occidentul îi va furniza Ucrainei arme nucleare,2026,0,0.0,0.002246322575956583,0.002246322575956583,0.0,0,0,0
vrd_0185,"PROPAGANDĂ DE RĂZBOI: În timp ce ucrainenii stau în frig și întuneric, Kievul vinde energie electrică Republicii Moldova",2022,0,0.0,0.004527485463768244,0.004527485463768244,0.0,0,0,0
vrd_0464,Iohannis a instaurat dictatura în România,2024,0,0.0,0.6791810989379883,0.6791810989379883,0.0,1,1,0
vrd_0136,Serviciile secrete vor orchestra proteste pentru a justifica abandonarea Ucrainei de către UE,2022,0,0.0,0.6650664210319519,0.6650664210319519,0.0,1,1,0
vrd_0544,Moldova folosește banii UE pentru a-și plăti datoriile,2025,0,0.0,0.006904540117830038,0.006904540117830038,0.0,0,0,0
vrd_0098,PROPAGANDĂ DE RĂZBOI: Volodimir Zelenski va fi judecat pentru crime de război,2022,0,0.0,0.0023432059679180384,0.0023432059679180384,0.0,0,0,0
vrd_0195,Ucraina recrutează voluntari pentru brigăzi naziste,2023,0,0.0,0.0034455435816198587,0.0034455435816198587,0.0,0,0,0
vrd_0428,Chișinăul este gata să renunțe la regiunea transnistreană în favoarea aderării la UE,2024,0,0.0,0.0018224056111648679,0.0018224056111648679,0.0,0,0,0
vrd_0265,"Atacul de pe Aeroportul Chișinău, o consecință a distanțării de CSI",2023,0,0.0,0.004303173627704382,0.004303173627704382,0.0,0,0,0
vrd_0077,"Dacă Republica Moldova va părăsi CSI, nu va mai avea unde să-și vândă produsele",2022,0,0.0,0.03145688399672508,0.03145688399672508,0.0,0,0,0
vrd_0142,PROPAGANDĂ DE RĂZBOI: În regiunea Liov va fi organizat un referendum pentru alipirea la Polonia,2022,0,0.0,0.003387962933629751,0.003387962933629751,0.0,0,0,0
vrd_0314,Moldovenii s-au opus dintotdeauna Bisericii Ortodoxe Române,2023,0,0.0,0.6777272820472717,0.6777272820472717,0.0,1,1,0
vrd_0340,Rusia câștiga războiul dacă era la fel de brutală ca Israelul,2024,0,0.0,0.6540586352348328,0.6540586352348328,0.0,1,1,0
vrd_0513,"Republica Moldova, atrasă în coaliția europeană anti-Trump",2025,0,0.0,0.08932498842477798,0.08932498842477798,0.0,0,0,0
vrd_0378,"Von der Leyen, criticată în UE că susține Ucraina",2024,0,0.0,0.0037340980488806963,0.0037340980488806963,0.0,0,0,0
vrd_0509,Ucraina va trimite trupe să lupte în Transnistria și Africa,2025,0,0.0,0.004190710373222828,0.004190710373222828,0.0,0,0,0
vrd_0352,Ucraina își vinde pământul Poloniei,2024,0,0.0,0.6751392483711243,0.6751392483711243,0.0,1,1,0
vrd_0435,Volodimir Zelenski nu vrea pace în Ucraina,2024,0,0.0,0.0026390207931399345,0.0026390207931399345,0.0,0,0,0
vrd_0177,"PROPAGANDĂ DE RĂZBOI: Statele Unite au înarmat Ucraina începând cu 2014, pentru a o împinge la război împotriva Rusiei",2022,0,0.0,0.0032912890892475843,0.0032912890892475843,0.0,0,0,0
vrd_0033,"Occidentul a declarat război Federației Ruse, iar Moldova riscă să aibă soarta Ucrainei",2022,0,0.0,0.6749818325042725,0.6749818325042725,0.0,1,1,0
vrd_0530,"Ucraina militaristă riscă un atac nuclear, ca Japonia în 1945",2025,0,0.0,0.0014450548915192485,0.0014450548915192485,0.0,0,0,0
vrd_0207,Zelenski le-a solicitat statelor membre NATO să trimită trupe în Ucraina,2023,0,0.0,0.0024329882580786943,0.0024329882580786943,0.0,0,0,0
vrd_0182,"Sancțiunile nu afectează Rusia, dar vor cauza o criză economică severă în Occident",2022,0,0.0,0.17739273607730865,0.17739273607730865,0.0,0,0,0
vrd_0180,"România participă cu mii de militari la războiul din Ucraina, conform unei înţelegeri la nivel guvernamental",2022,0,0.0,0.006626701448112726,0.006626701448112726,0.0,0,0,0
vrd_0666,Ucraina încă nu a fost distrusă pentru că pro-rușii i-au pus baze solide,2026,0,0.0,0.6345195770263672,0.6345195770263672,0.0,1,1,0
vrd_0186,"Ca și Andrei Marga, Henry Kissinger susține că Ucraina trebuie să cedeze teritorii Rusiei în schimbul păcii",2022,0,0.0,0.674541711807251,0.674541711807251,0.0,1,1,0
vrd_0532,Europa a distrus agricultura Moldovei,2025,0,0.0,0.003103703958913684,0.003103703958913684,0.0,0,0,0
vrd_0505,USAID a asigurat victoria Maiei Sandu la alegerile prezidențiale,2025,0,0.0,0.0021499760914593935,0.0021499760914593935,0.0,0,0,0
vrd_0081,"OSCE colabora cu regimentului ""Azov"" din Mariupol și îi furniza informații",2022,0,0.0,0.003186356509104371,0.003186356509104371,0.0,0,0,0
vrd_0601,Ucraina refuză pacea și forțează Rusia să continue războiul,2025,0,0.0,0.0031702991109341383,0.0031702991109341383,0.0,0,0,0
vrd_0671,Maia Sandu e de vină pentru scumpirea carburanților în Republica Moldova,2026,0,0.0,0.02793079800903797,0.02793079800903797,0.0,0,0,0
vrd_0248,NATO sprijină Ucraina pentru a cauza un război mondial,2023,0,0.0,0.0034031879622489214,0.0034031879622489214,0.0,0,0,0
vrd_0228,Ucraina a atacat România cu mine,2023,0,0.0,0.1192035898566246,0.1192035898566246,0.0,0,0,0
vrd_0175,În România va fi blackout de sărbători pentru ca patrioții să poată fi asasinați,2022,0,0.0,0.6737534403800964,0.6737534403800964,0.0,1,1,0
vrd_0143,Republica Moldova este condusă de un regim dictatorial rusofob,2022,0,0.0,0.6788008809089661,0.6788008809089661,0.0,1,1,0
vrd_0236,Românismul e o formă de agresiune împotriva Rusiei,2023,0,0.0,0.679601788520813,0.679601788520813,0.0,1,1,0
vrd_0199,Zelenski a recunoscut că ucrainenii simpli n-au niciun motiv să lupte împotriva Rusiei,2023,0,0.0,0.0021028504706919193,0.0021028504706919193,0.0,0,0,0
vrd_0046,PROPAGANDĂ DE RĂZBOI: Forțele ucrainene au distrus orașul Mariupol,2022,0,0.0,0.005873356480151415,0.005873356480151415,0.0,0,0,0
vrd_0118,PROPAGANDĂ DE RĂZBOI: SUA vor provoca un dezastru nuclear în Ucraina pentru a ascunde urmele laboratoarelor de arme biologice,2022,0,0.0,0.011598175391554832,0.011598175391554832,0.0,0,0,0
vrd_0043,Rușii din afara țării sunt discriminați,2022,0,0.0,0.00873972661793232,0.00873972661793232,0.0,0,0,0
vrd_0582,Viktor Ianukovici s-a opus aderării Ucrainei la NATO pentru a păstra pacea,2025,0,0.0,0.0014687501825392246,0.0014687501825392246,0.0,0,0,0
vrd_0497,"Zelenski, acuzat în Rada de terorism și uzurparea puterii",2025,0,0.0,0.002746507292613387,0.002746507292613387,0.0,0,0,0
vrd_0482,Londra sprijină Ucraina neonazistă pentru a o transforma într-o colonie,2025,0,0.0,0.0019216584041714668,0.0019216584041714668,0.0,0,0,0
vrd_0029,"SUA nu consideră că trimiterea de trupe rusești în republicile separatiste Donețk și Luhansk, din Donbass, reprezintă o invazie a Ucrainei",2022,0,0.0,0.006210146471858025,0.006210146471858025,0.0,0,0,0
vrd_0076,PROPAGANDĂ DE RĂZBOI: Consilierul lui Zelenski anunță organizarea unui genocid al rusofonilor în Harkov și Donbass,2022,0,0.0,0.0022489477414637804,0.0022489477414637804,0.0,0,0,0
vrd_0380,Germania vrea să scape de refugiaţii ucraineni,2024,0,0.0,0.0047142393887043,0.0047142393887043,0.0,0,0,0
vrd_0519,SUA folosesc Ucraina pentru a distruge Rusia,2025,0,0.0,0.002412768080830574,0.002412768080830574,0.0,0,0,0
vrd_0397,Transportatorii ucraineni nu mai pot fi controlați,2024,0,0.0,0.01739901304244995,0.01739901304244995,0.0,0,0,0
vrd_0468,SUA refuză normalizarea relaţiilor cu Rusia,2024,0,0.0,0.004353113006800413,0.004353113006800413,0.0,0,0,0
vrd_0278,Polonia vrea să atace Rusia și să ocupe vestul Ucrainei,2023,0,0.0,0.007773382589221001,0.007773382589221001,0.0,0,0,0
vrd_0083,PROPAGANDĂ DE RĂZBOI: Majoritatea polonezilor susțin invadarea regiunilor din vestul Ucrainei,2022,0,0.0,0.005317841190844774,0.005317841190844774,0.0,0,0,0
vrd_0246,Rusia nu se implică în afacerile interne ale Moldovei,2023,0,0.0,0.0031811147928237915,0.0031811147928237915,0.0,0,0,0
vrd_0458,UE vrea să transforme Georgia într-un aliat militar împotriva Rusiei,2024,0,0.0,0.002377220895141363,0.002377220895141363,0.0,0,0,0
vrd_0409,România e de vină pentru foametea din Moldova Sovietică din 1946-47,2024,0,0.0,0.0068346657790243626,0.0068346657790243626,0.0,0,0,0
vrd_0625,Liderii ucraineni vor fi judecați de un tribunal internațional,2025,0,0.0,0.0022717975080013275,0.0022717975080013275,0.0,0,0,0
vrd_0190,PROPAGANDĂ DE RĂZBOI: UE își ascunde implicarea în crimele comise pe teritoriul Ucrainei prin înființarea unui tribunal special,2022,0,0.0,0.002020438201725483,0.002020438201725483,0.0,0,0,0
vrd_0023,"Ședința comună a guvernelor de la București și Chișinău, un nou pas spre anexarea Republicii Moldova de către România",2022,0,0.0,0.6804348230361938,0.6804348230361938,0.0,1,1,0
vrd_0355,Moldova îi cere Rusiei să evacueze rușii din Transnistria,2024,0,0.0,0.007358193397521973,0.007358193397521973,0.0,0,0,0
vrd_0609,Sprijinirea Ucrainei va duce la autodistrugerea UE,2025,0,0.0,0.002886886475607753,0.002886886475607753,0.0,0,0,0
vrd_0069,"PROPAGANDĂ DE RĂZBOI: În Ucraina au sosit mercenari din Israel care luptă împotriva Rusiei alături de militarii grupului ""Azov""",2022,0,0.0,0.002371234819293022,0.002371234819293022,0.0,0,0,0
vrd_0286,"Ucraina îi glorifică pe ucigașii a 1,5 milioane de evrei",2023,0,0.0,0.04084879532456398,0.04084879532456398,0.0,0,0,0
vrd_0292,Interzicerea automobilelor din Rusia arată nazismul UE,2023,0,0.0,0.018809176981449127,0.018809176981449127,0.0,0,0,0
vrd_0382,Natalitatea în Moldova scade din cauza exercițiilor militare cu NATO,2024,0,0.0,0.0072492510080337524,0.0072492510080337524,0.0,0,0,0
vrd_0041,PROPAGANDĂ DE RĂZBOI: Ucraina se pregătea să atace Donbassul și și-a mascat intențiile ascunzând militari în școli și spitale,2022,0,0.0,0.0030061742290854454,0.0030061742290854454,0.0,0,0,0
vrd_0561,Biserica Ortodoxă Română și Occidentul promovează agenda LGBT în Moldova,2025,0,0.0,0.6772941946983337,0.6772941946983337,0.0,1,1,0
vrd_0205,"Rusia trebuie să se mobilizeze pentru a învinge NATO în noul ""război pentru apărarea patriei""",2023,0,0.0,0.0034545997623354197,0.0034545997623354197,0.0,0,0,0
vrd_0470,"NATO, la solicitarea Chișinăului, pregătește un atac asupra Transnistriei",2025,0,0.0,0.0030227520037442446,0.0030227520037442446,0.0,0,0,0
vrd_0407,UE vrea să distrugă Rusia cu ajutorul Ucrainei,2024,0,0.0,0.008531615138053894,0.008531615138053894,0.0,0,0,0
vrd_0426,"""Reunificarea"" cu Rusia a adus prosperitate în Donbas",2024,0,0.0,0.6746326684951782,0.6746326684951782,0.0,1,1,0
vrd_0630,"UE pregătește un nou ""Pearl Harbor"" ca să bage SUA în război cu Rusia",2025,0,0.0,0.0018618449103087187,0.0018618449103087187,0.0,0,0,0
vrd_0124,"Prezența militară rusă în Transnistria este ""piatra de temelie"" a securității în întreaga regiune",2022,0,0.0,0.6813027262687683,0.6813027262687683,0.0,1,1,0
vrd_0431,R. Moldova a reușit să se apropie de UE doar datorită rusofobiei,2024,0,0.0,0.6772054433822632,0.6772054433822632,0.0,1,1,0
vrd_0618,UE și Moldova spun că Rusia e o amenințare pentru a-și masca eșecurile,2025,0,0.0,0.0027822896372526884,0.0027822896372526884,0.0,0,0,0
vrd_0097,PROPAGANDĂ DE RĂZBOI: Locuitorii regiunii Luhansk vor fi deportați de Kiev,2022,0,0.0,0.0037388463970273733,0.0037388463970273733,0.0,0,0,0
vrd_0512,Volodimir Zelenski este singurul obstacol în calea păcii,2025,0,0.0,0.0030170681420713663,0.0030170681420713663,0.0,0,0,0
vrd_0016,Chișinăul întreține conflictul transnistrean pentru ca Occidentul să rămână interesat de Moldova,2022,0,0.0,0.6836875081062317,0.6836875081062317,0.0,1,1,0
vrd_0410,Ceremonia de închidere a Olimpiadei a fost un spectacol satanist,2024,0,0.0,0.6753242015838623,0.6753242015838623,0.0,1,1,0
vrd_0298,În Ucraina va fi o iarnă grea din cauza autorităților,2023,0,0.0,0.0022557482589036226,0.0022557482589036226,0.0,0,0,0
vrd_0172,"Deja cucerită de Occident, România se lasă călcată în picioare și de Ucraina",2022,0,0.0,0.6780464053153992,0.6780464053153992,0.0,1,1,0
vrd_0271,Ucrainenii sunt condamnați la pușcărie pentru că discută cu rudele lor din Rusia,2023,0,0.0,0.0019762760493904352,0.0019762760493904352,0.0,0,0,0
vrd_0349,Rușii au fost primiți cu bucurie în Avdiivka,2024,0,0.0,0.02239796705543995,0.02239796705543995,0.0,0,0,0
vrd_0529,"Maia Sandu a interzis marcarea ""Zilei Victoriei"" în R. Moldova",2025,0,0.0,0.04205230996012688,0.04205230996012688,0.0,0,0,0
vrd_0535,"Conflictul transnistrean, provocat de rusofobie și românism",2025,0,0.0,0.6690641045570374,0.6690641045570374,0.0,1,1,0
vrd_0027,NATO împinge Moldova spre un război cu Rusia,2022,0,0.0,0.6784233450889587,0.6784233450889587,0.0,1,1,0
vrd_0370,Franța a trimis Legiunea Străină pe frontul ucrainean,2024,0,0.0,0.670411229133606,0.670411229133606,0.0,1,1,0
vrd_0354,"Pacea, realizabilă doar prin anexarea Ucrainei",2024,0,0.0,0.0018496261909604073,0.0018496261909604073,0.0,0,0,0
vrd_0445,UE a ruinat Ucraina,2024,0,0.0,0.6756736636161804,0.6756736636161804,0.0,1,1,0
vrd_0487,"CIJ a dat teritorii României, cum vrea și Călin Georgescu",2025,0,0.0,0.6791470050811768,0.6791470050811768,0.0,1,1,0
vrd_0231,Ucraina este un pseudo-stat nazist împins la război de Occident,2023,0,0.0,0.670897901058197,0.670897901058197,0.0,1,1,0
vrd_0101,Parteneriatul strategic România-SUA nu ne-a adus avantaje,2022,0,0.0,0.6783641576766968,0.6783641576766968,0.0,1,1,0
vrd_0166,Statele Unite se pregătesc să atace Transnistria,2022,0,0.0,0.007262557279318571,0.007262557279318571,0.0,0,0,0
vrd_0594,Victoria PAS în alegeri va avea același impact ca venirea naziștilor la putere,2025,0,0.0,0.6551697850227356,0.6551697850227356,0.0,1,1,0
