id,titlu,an,n_chirilic_chars,pct_chirilic,prob_cls1_orig,prob_cls1_ablated,delta_prob_cls1,pred_orig,pred_ablated,flip
vrd_0501,Britanicii vor muri și Zelenski se va îmbogăți,2025,0,0.0,0.004063306376338005,0.004063306376338005,0.0,0,0,0
vrd_0573,Occidentalii migrează în masă în Rusia în căutarea valorilor tradiționale,2025,0,0.0,0.012217524461448193,0.012217524461448193,0.0,0,0,0
vrd_0526,Chișinăul persecută Mitropolia subordonată Patriarhiei Ruse,2025,0,0.0,0.6747424006462097,0.6747424006462097,0.0,1,1,0
vrd_0647,Ucrainenii se vor închina la icoana unui sportiv cu cască,2026,0,0.0,0.0024394402280449867,0.0024394402280449867,0.0,0,0,0
vrd_0126,Românii și Europa vor îngheța la iarnă,2022,0,0.0,0.3351465165615082,0.3351465165615082,0.0,0,0,0
vrd_0129,Rusia nu este de vină pentru explozia prețurilor la energie și gaze naturale,2022,0,0.0,0.6576935648918152,0.6576935648918152,0.0,1,1,0
vrd_0670,"Ucrainenii vor să citească în rusă, nu în ucraineană",2026,0,0.0,0.010650339536368847,0.010650339536368847,0.0,0,0,0
vrd_0649,Va fi pace doar dacă Ucraina va fi administrată de o putere străină,2026,0,0.0,0.0019362427992746234,0.0019362427992746234,0.0,0,0,0
vrd_0383,Noul Parlament European va continua politica rusofobă,2024,0,0.0,0.004548027645796537,0.004548027645796537,0.0,0,0,0
vrd_0282,Ucraina vrea să masacreze rușii din Crimeea,2023,0,0.0,0.00589482206851244,0.00589482206851244,0.0,0,0,0
vrd_0669,"Israelul vrea ""să anuleze creştinismul""",2026,0,0.0,0.002277268562465906,0.002277268562465906,0.0,0,0,0
vrd_0051,"PROPAGANDĂ DE RĂZBOI: 95% dintre ucraineni așteaptă să fie eliberați de Rusia, afirmă liderul separatist din Luhansk, Marat Bașirov",2022,0,0.0,0.003549299668520689,0.003549299668520689,0.0,0,0,0
vrd_0007,Ucraina pregătește un masacru în Donbass,2022,0,0.0,0.003287290222942829,0.003287290222942829,0.0,0,0,0
vrd_0277,Moldova se-ndreaptă spre dictatură cu binecuvântarea Occidentului,2023,0,0.0,0.6759471297264099,0.6759471297264099,0.0,1,1,0
vrd_0457,Blândețea autorităților a permis lovitura de stat din Ucraina,2024,0,0.0,0.003965018782764673,0.003965018782764673,0.0,0,0,0
vrd_0318,"În Ucraina, Rusia poartă un război de eliberare națională",2023,0,0.0,0.002218568231910467,0.002218568231910467,0.0,0,0,0
vrd_0327,Atac nuclear al SUA pentru a ascunde înfrângerea Ucrainei,2024,0,0.0,0.00398086104542017,0.00398086104542017,0.0,0,0,0
vrd_0162,PROPAGANDĂ DE RĂZBOI: Șomerii din Ucraina vor fi înrolați în armată și trimiși pe front,2022,0,0.0,0.003474166849628091,0.003474166849628091,0.0,0,0,0
vrd_0588,Franța nu va mai sprijini Ucraina,2025,0,0.0,0.0037720915861427784,0.0037720915861427784,0.0,0,0,0
vrd_0055,"PROPAGANDĂ DE RĂZBOI: Experții americani consideră că masacrul de la Bucea este o invenție a ""propagandei ucrainene""",2022,0,0.0,0.0028068155515938997,0.0028068155515938997,0.0,0,0,0
vrd_0484,Doar unirea cu Rusia poate salva Ucraina,2025,0,0.0,0.0025369373615831137,0.0025369373615831137,0.0,0,0,0
vrd_0667,"Moldova acuză Ucraina de trafic de arme, dar vrea să trimită trupe pentru a o sprijini",2026,0,0.0,0.004212177824229002,0.004212177824229002,0.0,0,0,0
vrd_0413,UE va finanța războiul împotriva Rusiei până vor muri toți ucrainenii,2024,0,0.0,0.010318983346223831,0.010318983346223831,0.0,0,0,0
vrd_0525,"Dacă ucrainenii vor pace, Ucraina trebuie să dispară",2025,0,0.0,0.6724348068237305,0.6724348068237305,0.0,1,1,0
vrd_0334,UE va limita călătoriile cetățenilor săi,2024,0,0.0,0.0050492542795836926,0.0050492542795836926,0.0,0,0,0
vrd_0024,Kievul își încalcă obligația de a negocia cu separatiștii din Donbass și face propagandă ca Goebbels,2022,0,0.0,0.0101906917989254,0.0101906917989254,0.0,0,0,0
vrd_0040,"PROPAGANDĂ DE RĂZBOI: 15 milioane de ucraineni au legături strânse cu Rusia, iar naționaliștii ucraineni îi folosesc pe rusofoni ca scuturi umane.",2022,0,0.0,0.0021181146148592234,0.0021181146148592234,0.0,0,0,0
vrd_0421,UE se înarmează pentru a ataca Rusia exact ca Germania nazistă,2024,0,0.0,0.0292055606842041,0.0292055606842041,0.0,0,0,0
vrd_0551,Ucraina recurge la terorism din cauza lipsei de fonduri,2025,0,0.0,0.0015307136345654726,0.0015307136345654726,0.0,0,0,0
vrd_0259,În Moldova se vrea amendarea vorbitorilor de rusă,2023,0,0.0,0.6249577403068542,0.6249577403068542,0.0,1,1,0
vrd_0503,Ucrainenii trăiesc mai puțin din cauza guvernanților,2025,0,0.0,0.0031284508295357227,0.0031284508295357227,0.0,0,0,0
vrd_0167,PROPAGANDĂ DE RĂZBOI: Volodimir Zelenski a vizitat Hersonul pentru a lansa masacrarea civililor,2022,0,0.0,0.001859600655734539,0.001859600655734539,0.0,0,0,0
vrd_0639,Parlamentul de la Kiev vrea refacerea unității cu Rusia și Belarus,2026,0,0.0,0.002577709499746561,0.002577709499746561,0.0,0,0,0
vrd_0583,"Zelenski este inadecvat, iar armele occidentale doar adâncesc ""agonia regimului""",2025,0,0.0,0.002293521072715521,0.002293521072715521,0.0,0,0,0
vrd_0022,"Putin este un bun creștin, victimă a discursului rusofob și n-are vreo legătură cu comunismul, impus Rusiei de Occident",2022,0,0.0,0.0065901014022529125,0.0065901014022529125,0.0,0,0,0
vrd_0138,Republica Moldova vrea un schimb de teritorii cu Ucraina,2022,17,1.5070921985815602,0.021134648472070694,0.009615955874323845,0.011518692597746849,0,0,0
vrd_0204,"România masează trupe la granița cu Moldova și în Chișinău, chiar dacă neagă acest lucru",2023,0,0.0,0.6677330136299133,0.6677330136299133,0.0,1,1,0
vrd_0620,"Drona prăbușită în județul Vaslui e ucraineană, nu rusească",2025,26,2.5267249757045676,0.6730754375457764,0.6734746694564819,-0.0003992319107055664,1,1,0
vrd_0194,"Abandonați de propriul guvern, refugiații ucraineni sunt prost tratați și de Republica Moldova",2023,0,0.0,0.0036089897621423006,0.0036089897621423006,0.0,0,0,0
vrd_0315,Occidentul îi cere Ucrainei să mobilizeze femeile și bătrânii,2023,0,0.0,0.002031024545431137,0.002031024545431137,0.0,0,0,0
vrd_0510,UE va confisca economiile populației,2025,0,0.0,0.6806069016456604,0.6806069016456604,0.0,1,1,0
vrd_0531,Războiul din Ucraina a fost planificat de NATO,2025,0,0.0,0.20726898312568665,0.20726898312568665,0.0,0,0,0
vrd_0490,"USAID a organizat ""revoluția Twitter"" din Republica Moldova",2025,0,0.0,0.6780123114585876,0.6780123114585876,0.0,1,1,0
vrd_0170,Chișinăul negociază cu Kievul un schimb de teritorii: oferă un depozit militar din Transnistria în locul unei părți a regiunii Odessa,2022,0,0.0,0.0020392253063619137,0.0020392253063619137,0.0,0,0,0
vrd_0021,"România cumpără arme americane, fără a avea vreun beneficiu, în loc să investească în educație",2022,0,0.0,0.5675567984580994,0.5675567984580994,0.0,1,1,0
vrd_0560,Ucraina respinge propunerea Rusiei de a iniția negocieri de pace,2025,0,0.0,0.001810621120966971,0.001810621120966971,0.0,0,0,0
vrd_0672,UE se pregătește de război împotriva Rusiei,2026,0,0.0,0.002805917290970683,0.002805917290970683,0.0,0,0,0
vrd_0297,Moldova vrea să intre în UE prin NATO,2023,0,0.0,0.05521415174007416,0.05521415174007416,0.0,0,0,0
vrd_0239,"""Operațiunea militară specială"" salvează Rusia de agresiunea Occidentului",2023,0,0.0,0.00754479831084609,0.00754479831084609,0.0,0,0,0
vrd_0031,"Războiul din Ucraina, pretext pentru denigrarea Rusiei, cenzură, înfricoșarea populației în România și Europa și îmbogățirea vânzătorilor de armament",2022,0,0.0,0.6780340075492859,0.6780340075492859,0.0,1,1,0
vrd_0451,Zelenski va provoca un război civil sau nuclear,2024,0,0.0,0.0016726083122193813,0.0016726083122193813,0.0,0,0,0
vrd_0243,Moldova iese din CSI la indicația Occidentului,2023,0,0.0,0.0034822323359549046,0.0034822323359549046,0.0,0,0,0
vrd_0042,PROPAGANDĂ DE RĂZBOI: Rusia a descoperit lagăre naționaliste de concentrare în estul Ucrainei,2022,0,0.0,0.002080213977023959,0.002080213977023959,0.0,0,0,0
vrd_0483,Ţările baltice şi-au pierdut independenţa,2025,0,0.0,0.0037591170985251665,0.0037591170985251665,0.0,0,0,0
vrd_0653,Ucraina furnizează arme cartelurilor mexicane,2026,0,0.0,0.678928554058075,0.678928554058075,0.0,1,1,0
vrd_0173,Guvernarea de la Chișinău vrea să forțeze intrarea Republicii Moldova în NATO,2022,0,0.0,0.03687548264861107,0.03687548264861107,0.0,0,0,0
vrd_0165,Consumatorii români nu vor mai putea cumpăra energie de la Hidroelectrica și Nuclearelectrica din cauză că aceasta va fi dată Moldovei,2022,0,0.0,0.06145109236240387,0.06145109236240387,0.0,0,0,0
vrd_0523,UE se va alătura Ucrainei ca să răzbune înfrângerea din 1945,2025,0,0.0,0.0027247907128185034,0.0027247907128185034,0.0,0,0,0
vrd_0113,Zelenski face legi pentru a prelungi războiul cu Rusia pe încă 50 de ani,2022,0,0.0,0.6728826761245728,0.6728826761245728,0.0,1,1,0
vrd_0600,Rusia a dezvoltat un vaccin anticancer,2025,0,0.0,0.6705116033554077,0.6705116033554077,0.0,1,1,0
vrd_0058,PROPAGANDĂ DE RĂZBOI: Locuitorii orașului Zaporojie solicită alipirea la Republica Populară Donețk,2022,0,0.0,0.0021329789888113737,0.0021329789888113737,0.0,0,0,0
vrd_0164,Republica Moldova fură gazul Transnistriei și îl vinde Ucrainei,2022,0,0.0,0.008123202249407768,0.008123202249407768,0.0,0,0,0
vrd_0417,Chișinăul s-ar pregăti să atace regiunea transnistreană,2024,0,0.0,0.03000430390238762,0.03000430390238762,0.0,0,0,0
vrd_0221,Guvernarea de la Chișinău a furat un miliard de euro din ajutorul financiar oferit de UE,2023,0,0.0,0.6709879636764526,0.6709879636764526,0.0,1,1,0
vrd_0012,Armamentul oferit de Occident Ucrainei este expirat,2022,0,0.0,0.6532532572746277,0.6532532572746277,0.0,1,1,0
vrd_0466,UE nu sprijină R. Moldova să treacă peste criza energetică,2024,0,0.0,0.6772410869598389,0.6772410869598389,0.0,1,1,0
vrd_0267,Occidentul invită Rusia să se reconecteze la sistemul internaţional de plăţi,2023,0,0.0,0.0069418055936694145,0.0069418055936694145,0.0,0,0,0
vrd_0637,În Ucraina va fi pace doar dacă Rusia își atinge obiectivele,2025,0,0.0,0.002963344333693385,0.002963344333693385,0.0,0,0,0
vrd_0359,Republica Moldova renunță la Transnistria,2024,0,0.0,0.007718912325799465,0.007718912325799465,0.0,0,0,0
vrd_0276,Ucrainenii așteaptă salvarea de la Rusia,2023,0,0.0,0.02514703758060932,0.02514703758060932,0.0,0,0,0
vrd_0163,PROPAGANDĂ DE RĂZBOI: Belarusul și Rusia formează un grup militar comun pentru a se apăra de atacuri teroriste ucrainene și de o posibilă agresiune NATO,2022,0,0.0,0.008767074905335903,0.008767074905335903,0.0,0,0,0
vrd_0486,"Dacă Zelenski nu e oprit, Ucraina dispare într-un an",2025,0,0.0,0.002058373298496008,0.002058373298496008,0.0,0,0,0
vrd_0654,A început Al Treilea Război Mondial,2026,0,0.0,0.6685729026794434,0.6685729026794434,0.0,1,1,0
vrd_0564,Trump contribuie la intensificarea războiului din Ucraina,2025,0,0.0,0.00464797206223011,0.00464797206223011,0.0,0,0,0
vrd_0502,UE doreşte prelungirea războiului din Ucraina. Narațiunea e promovată de Dan Dungaciu,2025,0,0.0,0.001954809995368123,0.001954809995368123,0.0,0,0,0
vrd_0159,Românii protestează în masă față de NATO și politica de sprijin pentru Ucraina,2022,0,0.0,0.04107409343123436,0.04107409343123436,0.0,0,0,0
vrd_0416,Pacea e posibilă doar dacă Ucraina va capitula,2024,0,0.0,0.005965427029877901,0.005965427029877901,0.0,0,0,0
vrd_0673,UEFA atacă ortodoxia,2026,0,0.0,0.6573662757873535,0.6573662757873535,0.0,1,1,0
vrd_0477,Ucraina are pretenții teritoriale față de Belarus,2025,0,0.0,0.00252379453741014,0.00252379453741014,0.0,0,0,0
vrd_0200,Ucraina va organiza un genocid al rușilor,2023,0,0.0,0.005315809044986963,0.005315809044986963,0.0,0,0,0
vrd_0622,"România, obligată să participe cu trupe la războiul din Ucraina",2025,0,0.0,0.17856983840465546,0.17856983840465546,0.0,0,0,0
vrd_0156,Pro-europenii de la Chișinău creează un regim autoritar militarizat care nu se va lăsa schimbat pe căi democratice,2022,0,0.0,0.6692655086517334,0.6692655086517334,0.0,1,1,0
vrd_0211,Crește numărul moldovenilor care îi dau dreptate Rusiei în războiul din Ucraina,2023,0,0.0,0.003860948607325554,0.003860948607325554,0.0,0,0,0
vrd_0293,Militarii ucraineni ucid civili în Herson,2023,0,0.0,0.0027095526456832886,0.0027095526456832886,0.0,0,0,0
vrd_0307,Americanii pregătesc ocuparea Moldovei de către România,2023,0,0.0,0.016928881406784058,0.016928881406784058,0.0,0,0,0
vrd_0414,Moldova vrea să-i dea Ucrainei un depozit rusesc de arme din Transnistria,2024,0,0.0,0.6759489178657532,0.6759489178657532,0.0,1,1,0
vrd_0133,"UE a abandonat Republica Moldova, iar România i-a dublat prețul la energia electrică",2022,0,0.0,0.6783199906349182,0.6783199906349182,0.0,1,1,0
vrd_0216,Cehii îi dau Ucrainei arme ca să bombardeze civili,2023,0,0.0,0.0032269286457449198,0.0032269286457449198,0.0,0,0,0
vrd_0260,ONU a acuzat Ucraina de torturarea civililor,2023,0,0.0,0.003497362369671464,0.003497362369671464,0.0,0,0,0
vrd_0398,Regimul lui Zelenski este la fel de represiv ca cel al lui Hitler,2024,0,0.0,0.004266059957444668,0.004266059957444668,0.0,0,0,0
vrd_0233,România susține propunerea lui Medvedev de împărțire a Ucrainei,2023,0,0.0,0.007327087223529816,0.007327087223529816,0.0,0,0,0
vrd_0655,"Vladimir Putin, un etalon de moralitate pentru că a condamnat războiul din Iran",2026,0,0.0,0.6752088069915771,0.6752088069915771,0.0,1,1,0
vrd_0001,"România e rusofobă din ordinul Occidentului, dar românii împărtășesc valorile Rusiei",2022,0,0.0,0.6771313548088074,0.6771313548088074,0.0,1,1,0
vrd_0122,Majoritatea românilor vor ieșirea țării din NATO și UE,2022,0,0.0,0.6675816774368286,0.6675816774368286,0.0,1,1,0
vrd_0455,Zelenski vrea să elimine trei sferturi din ucraineni,2024,0,0.0,0.011229651048779488,0.011229651048779488,0.0,0,0,0
vrd_0331,Ucrainenii care vor propria țară vor fi uciși,2024,0,0.0,0.032749757170677185,0.032749757170677185,0.0,0,0,0
vrd_0662,"Ucraina e satanistă, nazistă și anti-democrată",2026,0,0.0,0.0038864952512085438,0.0038864952512085438,0.0,0,0,0
vrd_0641,UE vrea Moldova doar ca piață de desfacere,2026,0,0.0,0.010595572181046009,0.010595572181046009,0.0,0,0,0
vrd_0646,Rusia luptă în Ucraina ca să apere libertatea și credința,2026,0,0.0,0.09263662993907928,0.09263662993907928,0.0,0,0,0
vrd_0659,Maia Sandu a mers la Vilnius să demonizeze Rusia și URSS,2026,0,0.0,0.0020750185940414667,0.0020750185940414667,0.0,0,0,0
vrd_0570,Uniunea Europeană devine un bloc militar,2025,0,0.0,0.69854336977005,0.69854336977005,0.0,1,1,0
vrd_0591,Pacea în Ucraina nu este posibilă fără înlăturarea lui Zelenski,2025,0,0.0,0.006526105105876923,0.006526105105876923,0.0,0,0,0
vrd_0538,Republica Moldova vrea teritorii de la Ucraina,2025,0,0.0,0.6610991954803467,0.6610991954803467,0.0,1,1,0
vrd_0554,"Pentru că Zelenski nu vrea pace, Rada îi cere demisia",2025,0,0.0,0.0015669169370085,0.0015669169370085,0.0,0,0,0
vrd_0498,Antisemitismul românesc este provocat de evrei,2025,0,0.0,0.6721579432487488,0.6721579432487488,0.0,1,1,0
vrd_0103,Chișinăul vrea să denunțe Acordul de încetare a focului în Transnistria,2022,0,0.0,0.03203267976641655,0.03203267976641655,0.0,0,0,0
vrd_0577,Ucraina folosește vârstnici ruși pentru atacuri teroriste,2025,0,0.0,0.007926136255264282,0.007926136255264282,0.0,0,0,0
vrd_0220,Germania sprijină Ucraina pentru a face uitate ororile nazismului,2023,0,0.0,0.6764783263206482,0.6764783263206482,0.0,1,1,0
vrd_0406,Ucraineni pro-ruși fac sabotaje în România,2024,0,0.0,0.67803955078125,0.67803955078125,0.0,1,1,0
vrd_0411,Un fond american de investiții deține jumătate din Ucraina,2024,0,0.0,0.009624630212783813,0.009624630212783813,0.0,0,0,0
vrd_0656,Maia Sandu e implicată în scandalul Epstein,2026,0,0.0,0.0565246045589447,0.0565246045589447,0.0,0,0,0
vrd_0626,România reduce sprijinul pentru Ucraina din cauza corupției de la Kiev,2025,0,0.0,0.003083792980760336,0.003083792980760336,0.0,0,0,0
vrd_0107,"PROPAGANDĂ DE RĂZBOI: La comanda SUA, Kievul va provoca un dezastru nuclear la Zaporojie",2022,0,0.0,0.0034024345222860575,0.0034024345222860575,0.0,0,0,0
vrd_0420,Uniunea Europeană impune cenzură și agenda LGBT,2024,0,0.0,0.6061499714851379,0.6061499714851379,0.0,1,1,0
vrd_0516,Europa vrea să prelungească războiul din Ucraina până în 2030,2025,0,0.0,0.002684338018298149,0.002684338018298149,0.0,0,0,0
vrd_0214,"Rusia și China vor pace în Ucraina, în timp ce Occidentul alimentează războiul",2023,0,0.0,0.005132695659995079,0.005132695659995079,0.0,0,0,0
vrd_0145,Vaccinul anti-Covid19 duce la cancer testicular,2022,0,0.0,0.026822499930858612,0.026822499930858612,0.0,0,0,0
vrd_0045,"PROPAGANDĂ DE RĂZBOI: Pentru a atrage NATO în război, Ucraina va ataca ambasada SUA la Lvov și va da vina pe Rusia",2022,0,0.0,0.0034240325912833214,0.0034240325912833214,0.0,0,0,0
vrd_0244,Occidentul crede că Ucraina va pierde,2023,0,0.0,0.005420692730695009,0.005420692730695009,0.0,0,0,0
vrd_0392,"Agricultorii moldoveni nu au acces pe piața UE, care dă Moldovei doar arme",2024,0,0.0,0.6726539731025696,0.6726539731025696,0.0,1,1,0
vrd_0302,ONU spune că Ucraina amenință securitatea alimentară globală,2023,0,0.0,0.005288858897984028,0.005288858897984028,0.0,0,0,0
vrd_0432,Liderii Ucrainei au furat 240 de miliarde de USD dați de UE și SUA,2024,0,0.0,0.6685447692871094,0.6685447692871094,0.0,1,1,0
vrd_0405,Piloţii ucraineni antrenaţi în România sunt bețivi și incompetenţi,2024,0,0.0,0.6777083277702332,0.6777083277702332,0.0,1,1,0
vrd_0606,"Politica anti-imigrație a Ungariei, aprobată de CJUE",2025,0,0.0,0.0020591216161847115,0.0020591216161847115,0.0,0,0,0
vrd_0661,UE se apropie de China și Rusia ca reacție la războiul din Iran,2026,0,0.0,0.6688827872276306,0.6688827872276306,0.0,1,1,0
vrd_0534,Franța sprijină Ucraina pentru a declanșa al Treilea Război Mondial,2025,0,0.0,0.002131607150658965,0.002131607150658965,0.0,0,0,0
vrd_0072,"PROPAGANDĂ DE RĂZBOI: Sinodul Bisericii Ortodoxe Ruse, condamnat la moarte pe teritoriul Ucrainei",2022,0,0.0,0.0018467234913259745,0.0018467234913259745,0.0,0,0,0
vrd_0019,România își înlocuiește ambasadorul unionist de la Chișinău cu un expert NATO,2022,0,0.0,0.002782369265332818,0.002782369265332818,0.0,0,0,0
vrd_0506,UE a provocat războiul din Ucraina,2025,0,0.0,0.6786881685256958,0.6786881685256958,0.0,1,1,0
vrd_0393,Americanii au instalat sistemul HAARP şi în România,2024,0,0.0,0.6705909967422485,0.6705909967422485,0.0,1,1,0
vrd_0201,"Ucraina se pregătește să atace Transnistria, iar o armadă de tancuri NATO de pe teritoriul României, să ajungă în Crimeea",2023,0,0.0,0.6761272549629211,0.6761272549629211,0.0,1,1,0
vrd_0230,"Dacă vrea în UE, Moldova trebuie să adere la NATO",2023,0,0.0,0.026468150317668915,0.026468150317668915,0.0,0,0,0
vrd_0351,"Sancțiunile UE pentru moldoveni, similare deportărilor staliniste",2024,0,0.0,0.6746438145637512,0.6746438145637512,0.0,1,1,0
vrd_0309,Occidentul are nevoie de războiul din Ucraina,2023,0,0.0,0.021344855427742004,0.021344855427742004,0.0,0,0,0
vrd_0469,Chișinăul a provocat criza energetică din Transnistria,2024,0,0.0,0.0028159404173493385,0.0028159404173493385,0.0,0,0,0
vrd_0283,Guvernarea de la Chișinău și-a legat soarta de Ucraina,2023,0,0.0,0.0038807771634310484,0.0038807771634310484,0.0,0,0,0
vrd_0215,SUA conduce România și poartă război împotriva Rusiei,2023,0,0.0,0.6803199648857117,0.6803199648857117,0.0,1,1,0
vrd_0174,PROPAGANDĂ DE RĂZBOI: Moscova arată reținere când bombardează Ucraina pentru că știe că populația nu susține guvernarea neo-nazistă,2022,0,0.0,0.002368228742852807,0.002368228742852807,0.0,0,0,0
vrd_0415,Arme biologice ucrainene tranzitează România și Republica Moldova,2024,0,0.0,0.002680010162293911,0.002680010162293911,0.0,0,0,0
vrd_0579,Copiii ruși nu vor în UE din cauza discriminării și propagandei LGBT,2025,0,0.0,0.0019556323532015085,0.0019556323532015085,0.0,0,0,0
vrd_0219,Zelenski are legături cu naziștii,2023,0,0.0,0.004981918726116419,0.004981918726116419,0.0,0,0,0
vrd_0039,Forțele ucrainene au doborât un avion și un elicopter românești în Dobrogea,2022,0,0.0,0.006174879614263773,0.006174879614263773,0.0,0,0,0
vrd_0522,Chișinăul a anulat autonomia Găgăuziei,2025,0,0.0,0.0018987137591466308,0.0018987137591466308,0.0,0,0,0
vrd_0099,Maia Sandu închide universități și școli cu predare în limba rusă,2022,0,0.0,0.019550355151295662,0.019550355151295662,0.0,0,0,0
vrd_0578,Prosperitatea UE a rămas în trecut,2025,0,0.0,0.0016170870512723923,0.0016170870512723923,0.0,0,0,0
vrd_0255,În Ucraina are loc un război civil pentru refacerea Rusiei Mari,2023,0,0.0,0.673181414604187,0.673181414604187,0.0,1,1,0
vrd_0018,România va fi dezmembrată în cazul unei invazii ruse în Ucraina,2022,0,0.0,0.7821661829948425,0.7821661829948425,0.0,1,1,0
vrd_0329,"Taxele Chișinăului, un pas spre anexarea Transnistriei de România",2024,0,0.0,0.0019568861462175846,0.0019568861462175846,0.0,0,0,0
vrd_0614,Europa se înarmează pentru a ataca Rusia,2025,0,0.0,0.002591839525848627,0.002591839525848627,0.0,0,0,0
vrd_0401,"Conducerea ucraineană este fascistă și implicată în traficul de ființe umane, afirmă ofițeri ai Pentagonului",2024,0,0.0,0.005976742133498192,0.005976742133498192,0.0,0,0,0
vrd_0179,PROPAGANDĂ DE RĂZBOI: Conducerea Ucrainei vrea război ca să facă bani și nu-i pasă de suferințele civililor,2022,0,0.0,0.0055403029546141624,0.0055403029546141624,0.0,0,0,0
vrd_0025,"Presa occidentală dezinformează cu privire la criza din Ucraina, care e o diversiune a Occidentului",2022,0,0.0,0.0033682556822896004,0.0033682556822896004,0.0,0,0,0
vrd_0660,Zelenski i-a cerut României să atace Iranul și Rusia,2026,0,0.0,0.6670066714286804,0.6670066714286804,0.0,1,1,0
vrd_0576,Occidentul vede semnele colapsului ucrainean în război,2025,0,0.0,0.004173784051090479,0.004173784051090479,0.0,0,0,0
vrd_0203,Guvernarea de la Chișinău interzice presa rusă la indicația Occidentului,2023,0,0.0,0.6683002710342407,0.6683002710342407,0.0,1,1,0
vrd_0524,Hitler nu s-a sinucis în 1945,2025,0,0.0,0.001696587074548006,0.001696587074548006,0.0,0,0,0
vrd_0488,Zelenski a cumpărat reședința lui Hitler,2025,0,0.0,0.0019110686844214797,0.0019110686844214797,0.0,0,0,0
vrd_0266,"Ucraina va fi alipită Poloniei, pentru a face parte din NATO și UE",2023,0,0.0,0.669725239276886,0.669725239276886,0.0,1,1,0
vrd_0026,Suplimentarea forțelor NATO în România e aberantă întrucât Rusia nu amenință pe nimeni,2022,0,0.0,0.027164433151483536,0.027164433151483536,0.0,0,0,0
vrd_0473,Liderii europeni sunt beneficiarii corupției și criminalității din Ucraina,2025,0,0.0,0.2254464477300644,0.2254464477300644,0.0,0,0,0
vrd_0290,Războiul a salvat Rusia de șomaj și sărăcie,2023,0,0.0,0.004356564488261938,0.004356564488261938,0.0,0,0,0
vrd_0399,Maia Sandu este vinovată pentru creșterea ratei infracționalității în R. Moldova,2024,0,0.0,0.6662634015083313,0.6662634015083313,0.0,1,1,0
vrd_0357,Guvernarea de la Chișinău impune integrarea europeană a Moldovei,2024,0,0.0,0.0030021739657968283,0.0030021739657968283,0.0,0,0,0
vrd_0141,"Referendumurile din Ucraina ocupată sunt legitime, iar Rusia e superioară militar Occidentului",2022,0,0.0,0.6735075116157532,0.6735075116157532,0.0,1,1,0
vrd_0095,PROPAGANDĂ DE RĂZBOI: În Ucraina a fost canonizat liderul naționalist Stepan Bandera,2022,0,0.0,0.675609827041626,0.675609827041626,0.0,1,1,0
vrd_0344,Josep Borrell spune că Ucraina va pierde războiul în 3 luni,2024,0,0.0,0.002154336078092456,0.002154336078092456,0.0,0,0,0
vrd_0480,Zelenski riscă suspendarea pentru probleme mintale,2025,0,0.0,0.0019626354333013296,0.0019626354333013296,0.0,0,0,0
vrd_0131,PROPAGANDĂ DE RĂZBOI: Guvernul de la Kiev și-a exprimat neîncrederea în partenerii din Occident,2022,0,0.0,0.0017017547506839037,0.0017017547506839037,0.0,0,0,0
